Va;Vb;Vc;phi_Va;phi_Vb;phi_Vc;Ia;Ib;Ic;phi_Ia;phi_Ib;phi_Ic;RF;Factor_Carga;Nodo_Falla;Tipo_Falla
126,996;127,007;127,007;-0,00696955;-120,004;119,99;24,1062;80,6425;21,0965;-31,777;-161,282;65,4348;1;1,2;632;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;20,064;52,5897;20,2153;-36,1427;-149,176;78,2244;2;1,2;632;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,0972;27,5253;18,5145;-45,0155;-144,021;88,2797;5;1,2;632;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,8566;18,1175;17,6714;-49,181;-147,098;91,9083;10;1,2;632;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,8519;13,4763;17,1953;-51,3805;-152,775;93,7432;20;1,2;632;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,8891;10,8593;16,8926;-52,7116;-159,483;94,8449;50;1,2;632;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,3152;27,3245;125,935;-101,579;-157,909;37,5339;0;1,2;632;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;21,6304;22,296;107,695;-85,3939;-141,023;64,4346;0,5;1,2;632;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;22,0978;17,4961;85,0699;-74,7613;-135,402;79,2992;1;1,2;632;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;21,1862;12,8635;58,9195;-65,318;-137,553;91,6158;2;1,2;632;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;19,5932;9,99138;35,2299;-58,2844;-149,856;98,8585;5;1,2;632;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,823;9,43262;26,0942;-55,8937;-157,505;99,4241;10;1,2;632;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,3918;9,29817;21,3917;-54,7278;-161,886;98,4418;20;1,2;632;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,1187;9,27156;18,5607;-54,0443;-164,616;97,0434;50;1,2;632;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;126,107;115,938;15,624;-54,6328;130,99;78,7252;0;1,2;632;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;115,903;107,881;16,8281;-41,7399;145,845;80,4565;0,5;1,2;632;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;102,216;96,136;17,5282;-31,9973;157,516;82,9819;1;1,2;632;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;78,1206;74,6204;17,9505;-20,7091;172,532;87,0799;2;1,2;632;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;44,5997;43,1605;17,6634;-14,228;-171,081;91,9237;5;1,2;632;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;29,4192;27,3991;17,276;-20,1476;-164,973;93,8393;10;1,2;632;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;22,3746;18,5514;17,0055;-31,0945;-163,104;94,7526;20;1,2;632;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;19,1975;13,0123;16,8183;-43,0308;-163,723;95,2617;50;1,2;632;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9912;126,832;115,317;-42,0642;-175,06;11,4926;0;1,2;632;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,0913;116,78;109,809;-43,14;-161,102;26,7999;0,5;1,2;632;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;16,5858;102,994;99,9646;-45,1006;-150,199;39,0192;1;1,2;632;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;16,3989;78,2049;80,4479;-48,522;-136,58;55,175;2;1,2;632;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;16,9218;42,5531;50,3464;-52,0706;-124,38;74,296;5;1,2;632;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,3602;25,2669;34,855;-53,0684;-124,795;83,4312;10;1,2;632;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,6322;16,2206;26,0569;-53,406;-132,833;88,8637;20;1,2;632;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,8088;11,4314;20,492;-53,5397;-147,471;92,6435;50;1,2;632;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;117,653;9,38273;124,195;-110,302;-157,717;66,5093;0;1,2;632;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;110,417;9,01666;114,801;-95,663;-158,59;80,3267;0,5;1,2;632;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;99,3098;8,81958;101,864;-84,4912;-160,078;90,6985;1;1,2;632;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;79,0135;8,74459;79,2064;-70,642;-162,548;103,023;2;1,2;632;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;49,5844;8,92008;47,5055;-56,5775;-165,127;113,168;5;1,2;632;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;34,8542;9,07246;32,275;-52,1039;-165,928;112,995;10;1,2;632;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;26,5849;9,16913;24,178;-51,2083;-166,237;108,694;20;1,2;632;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;21,4158;9,23292;19,504;-51,9626;-166,38;102,503;50;1,2;632;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;132,515;134,124;27,2542;-77,0513;152,851;47,96;0;1,2;632;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;111,242;109,605;28,9086;-53,1595;179,421;67,7195;0,5;1,2;632;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;86,9282;83,6019;26,9312;-40,396;-166,011;78,9005;1;1,2;632;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;59,0121;54,6059;23,4891;-31,369;-154,085;87,8765;2;1,2;632;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;34,3369;28,7405;19,8193;-31,2576;-148,234;93,3846;5;1,2;632;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;25,5148;18,894;18,3069;-37,1429;-150,178;94,7523;10;1,2;632;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;21,4188;13,9385;17,5068;-43,4262;-154,658;95,2492;20;1,2;632;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;19,2227;11,0696;17,0153;-48,9659;-160,295;95,4692;50;1,2;632;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;28,4612;132,673;134,063;-70,6467;162,925;32,9169;0;1,2;632;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;28,0209;111,407;112,544;-57,5304;-171,561;59,5437;0,5;1,2;632;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;25,3719;86,1157;88,6458;-51,4878;-156,774;74,1217;1;1,2;632;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;22,1287;56,2383;61,523;-49,0514;-144,494;86,6241;2;1,2;632;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;19,5386;28,9811;36,7027;-50,3274;-139,335;95,1217;5;1,2;632;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,6944;18,6964;26,9531;-51,6808;-143,017;96,9051;10;1,2;632;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,2995;13,6651;21,8634;-52,5679;-149,788;96,9371;20;1,2;632;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,0748;10,8896;18,7621;-53,1684;-157,929;96,3673;50;1,2;632;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;134,28;24,2103;132,106;-87,3213;163,72;43,0095;0;1,2;632;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;109,776;22,8027;112,161;-61,5976;-175,989;68,1354;0,5;1,2;632;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;84,5383;19,4332;89,068;-48,7939;-165,67;82,267;1;1,2;632;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;57,563;15,2695;61,8684;-39,9044;-159,646;94,2048;2;1,2;632;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;34,4149;11,6828;36,6387;-38,4084;-160,004;101,043;5;1,2;632;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;25,9351;10,4355;26,7982;-42,1215;-162,285;101,105;10;1,2;632;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;21,7894;9,83889;21,7301;-46,3639;-164,099;99,5599;20;1,2;632;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;19,4218;9,49689;18,6891;-50,2427;-165,444;97,592;50;1,2;632;LLG CA
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;139,577;139,577;139,577;-81,9395;158,06;38,0605;0;1,2;632;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;115,759;115,759;115,759;-56,1361;-176,136;63,8639;0,5;1,2;632;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;89,5035;89,5035;89,5035;-41,4221;-161,422;78,5779;1;1,2;632;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;59,0883;59,0883;59,0883;-28,7763;-148,776;91,2237;2;1,2;632;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;31,1727;31,1727;31,1727;-21,5191;-141,519;98,4809;5;1,2;632;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;20,3651;20,3651;20,3651;-22,2966;-142,297;97,7034;10;1,2;632;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;14,8544;14,8544;14,8544;-25,7531;-145,753;94,2469;20;1,2;632;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;11,6134;11,6134;11,6134;-30,5421;-150,542;89,4579;50;1,2;632;LLL ABC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;95,9532;18,7879;28,1268;-80,42;107,786;90,4586;0;0,8;633;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;84,2866;18,2238;25,4745;-59,5238;132,022;104,986;0,5;0,8;633;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;69,0814;16,2286;21,8296;-46,3798;148,101;112,803;1;0,8;633;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;48,4972;12,9843;17,0294;-34,4226;165,024;117,031;2;0,8;633;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;27,3968;9,25973;12,6515;-28,8808;-179,017;113,145;5;0,8;633;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;19,0381;7,64171;11,2345;-31,9401;-172,236;108,023;10;0,8;633;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;14,903;6,76805;10,6349;-37,3037;-168,44;104,305;20;0,8;633;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,5845;6,22575;10,3304;-43,1724;-165,988;101,68;50;0,8;633;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;30,6531;95,171;16,3142;-36,4046;159,432;1,73999;0;0,8;633;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;26,3343;82,9557;17,8135;-23,0626;-178,651;28,7077;0,5;0,8;633;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;21,6198;67,2386;17,2716;-16,9906;-164,337;46,6128;1;0,8;633;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;16,0596;45,8327;15,4345;-16,995;-150,345;65,644;2;0,8;633;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,0125;23,6613;12,8064;-29,1678;-141,136;83,6894;5;0,8;633;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,24;14,6667;11,5681;-38,1448;-141,889;91,2461;10;0,8;633;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,1093;10,0744;10,8819;-43,4059;-146,795;95,3757;20;0,8;633;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,1286;7,43756;10,4505;-46,6645;-154,476;97,9794;50;0,8;633;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;18,7807;26,3403;94,7523;-121,497;-152,749;40,2036;0;0,8;633;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;20,3696;22,4162;84,1934;-99,9082;-135,608;62,3818;0,5;0,8;633;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;19,625;17,9745;69,6135;-85,62;-126,216;76,7911;1;0,8;633;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;17,4076;12,4071;49,4273;-71,0317;-121,457;91,0482;2;0,8;633;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;14,3105;7,56982;28,2137;-58,3722;-131,374;101,799;5;0,8;633;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,8536;6,28482;19,4377;-53,6271;-144,362;103,937;10;0,8;633;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,044;5,92901;14,8209;-51,2227;-153,73;103,449;20;0,8;633;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,5338;5,84885;12,0174;-49,7855;-159,989;101,872;50;0,8;633;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;93,2974;86,173;9,73499;-51,8583;132,382;87,2603;0;0,8;633;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;88,2694;82,0822;10,1457;-42,1915;143,223;88,0445;0,5;0,8;633;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;81,3823;76,139;10,4396;-34,0671;152,507;89,3144;1;0,8;633;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;67,1364;63,4551;10,72;-22,5513;166,296;91,8943;2;0,8;633;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;40,8189;39,2457;10,7159;-9,95537;-174,737;96,0206;5;0,8;633;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;25,5585;24,4855;10,5253;-9,82026;-165,661;97,9799;10;0,8;633;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;17,2305;15,5663;10,3638;-18,0334;-161,638;98,9387;20;0,8;633;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,9524;9,80203;10,2441;-32,2662;-161,007;99,4604;50;0,8;633;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,0205;92,5308;85,5932;-40,2241;-171,942;13,5729;0;0,8;633;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;10,7233;87,4496;82,4932;-40,9442;-161,636;24,782;0,5;0,8;633;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;10,5278;80,4996;77,3863;-42,0396;-152,858;34,4479;1;0,8;633;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;10,3938;66,0774;65,8414;-44,2206;-140,036;48,9998;2;0,8;633;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;10,5787;39,1583;42,8566;-47,2725;-123,915;69,981;5;0,8;633;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;10,822;23,1176;28,5238;-48,3277;-119,429;81,6068;10;0,8;633;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;10,9908;13,7922;19,7803;-48,6801;-123,334;89,0665;20;0,8;633;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,1044;8,38004;14,0913;-48,7998;-137,252;94,7241;50;0,8;633;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;87,4643;5,83306;91,2743;-107,843;-158,494;69,3245;0;0,8;633;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;83,9458;5,72648;86,7993;-97,1732;-158,968;79,4937;0,5;0,8;633;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;78,4578;5,65647;80,4275;-88,1349;-159,681;88,0398;1;0,8;633;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;66,4756;5,6061;67,0849;-74,9243;-161,083;100,293;2;0,8;633;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;43,3596;5,65931;42,1823;-57,3802;-163,073;115,199;5;0,8;633;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;29,1645;5,73697;27,3192;-49,6224;-163,818;119,334;10;0,8;633;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;20,5536;5,79246;18,6149;-46,7223;-164,098;117,236;20;0,8;633;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;14,988;5,83053;13,3369;-46,6914;-164,214;110,497;50;0,8;633;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;98,5819;99,7535;27,8791;-75,2886;155,542;42,8544;0;0,8;633;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;89,9274;84,3303;27,4238;-55,3992;175,844;64,5535;0,5;0,8;633;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;75,2861;68,2938;24,3707;-41,8114;-171,492;77,8493;1;0,8;633;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;53,2287;47,5104;19,6225;-28,7572;-158,723;89,7162;2;0,8;633;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;29,2689;25,2804;14,5298;-22,4359;-148,883;97,6107;5;0,8;633;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;19,6856;15,7953;12,4156;-26,3308;-147,951;99,3995;10;0,8;633;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;15,0524;10,7714;11,2987;-33,378;-150,81;99,834;20;0,8;633;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,5749;7,76515;10,615;-41,2475;-156,323;99,8688;50;0,8;633;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;29,153;97,9385;99,6863;-77,743;164,675;36,1102;0;0,8;633;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;27,8276;88,8607;85,8373;-59,2979;-174,51;56,5795;0,5;0,8;633;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;24,1636;73,8318;70,9728;-48,9164;-159,846;69,4152;1;0,8;633;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;19,0895;51,0855;51,3725;-41,9798;-144,796;82,7998;2;0,8;633;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;14,3828;26,0532;29,903;-41,7382;-134,378;94,8114;5;0,8;633;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,7155;15,7015;20,5308;-44,1431;-135,199;98,8148;10;0,8;633;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,9222;10,4448;15,4498;-46,1587;-141,23;100,151;20;0,8;633;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,4711;7,50404;12,2942;-47,68;-151,192;100,288;50;0,8;633;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;100,191;26,8945;97,6073;-84,3349;158,378;44,9689;0;0,8;633;LLG CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;85,2427;24,6204;89,6733;-64,715;-179,535;65,7786;0,5;0,8;633;LLG CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;69,706;20,5;75,7063;-53,0305;-166,43;80,2646;1;0,8;633;LLG CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;49,9105;14,9663;54,3405;-42,0354;-156,122;95,1263;2;0,8;633;LLG CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;29,0136;9,67524;30,5856;-35,2608;-153,247;106,283;5;0,8;633;LLG CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;20,2073;7,70633;20,5889;-36,291;-156,006;107,883;10;0,8;633;LLG CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;15,6184;6,74923;15,3498;-39,7869;-159,179;106,361;20;0,8;633;LLG CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,9096;6,20313;12,2057;-44,185;-161,956;103,433;50;0,8;633;LLG CA
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;102,963;102,963;102,963;-79,5188;160,481;40,4812;0;0,8;633;LLL ABC
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;90,6866;90,6866;90,6866;-59,8111;-179,811;60,1889;0,5;0,8;633;LLL ABC
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;75,3;75,3;75,3;-46,3323;-166,332;73,6677;1;0,8;633;LLL ABC
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;53,0508;53,0508;53,0508;-32,018;-152,018;87,982;2;0,8;633;LLL ABC
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;28,0895;28,0895;28,0895;-20,4911;-140,491;99,5089;5;0,8;633;LLL ABC
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;17,3795;17,3795;17,3795;-18,7519;-138,752;101,248;10;0,8;633;LLL ABC
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;11,7147;11,7147;11,7147;-21,0733;-141,073;98,9267;20;0,8;633;LLL ABC
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;8,32242;8,32242;8,32242;-26,2342;-146,234;93,7658;50;0,8;633;LLL ABC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;96,4311;18,2997;30,0755;-80,3698;112,114;89,0082;0;1;633;L A
127,001;127,009;127,01;-0,00593327;-120,003;119,992;85,0393;18,4193;27,5788;-60,0861;135,962;101,811;0,5;1;633;L A
127,001;127,009;127,01;-0,00593327;-120,003;119,992;70,1201;16,8668;24,0842;-47,635;151,546;108,339;1;1;633;L A
127,001;127,009;127,01;-0,00593327;-120,003;119,992;50,0554;14,0616;19,554;-36,8237;167,642;111,352;2;1;633;L A
127,001;127,009;127,01;-0,00593327;-120,003;119,992;29,6948;10,6882;15,5274;-32,9776;-177,713;107,71;5;1;633;L A
127,001;127,009;127,01;-0,00593327;-120,003;119,992;21,7573;9,18708;14,2376;-36,631;-171,81;103,755;10;1;633;L A
127,001;127,009;127,01;-0,00593327;-120,003;119,992;17,8834;8,36784;13,6838;-41,6821;-168,65;101,032;20;1;633;L A
127,001;127,009;127,01;-0,00593327;-120,003;119,992;15,7219;7,85606;13,3958;-46,6256;-166,681;99,1537;50;1;633;L A
127,001;127,009;127,01;-0,00593327;-120,003;119,992;33,2723;95,3928;16,1704;-39,4559;159,47;12,3484;0;1;633;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;28,7405;83,3681;19,0144;-27,8803;-178,903;36,9076;0,5;1;633;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;23,9786;67,8207;19,2355;-23,3018;-164,94;53,0887;1;1;633;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;18,6137;46,678;18,0221;-24,7739;-151,576;69,9198;2;1;633;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;15,0115;24,8309;15,7593;-35,9117;-143,571;85,198;5;1;633;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,3955;16,0224;14,6009;-42,9788;-145,196;91,2739;10;1;633;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,3132;11,5689;13,9398;-46,9651;-150,381;94,4848;20;1;633;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,3475;9,03319;13,5176;-49,4127;-157,397;96,4635;50;1;633;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;19,0058;27,6882;94,9355;-113,866;-154,853;40,4991;0;1;633;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;21,6512;23,5794;85,0835;-94,9737;-138,971;62,3863;0,5;1;633;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;21,543;19,0457;70,9941;-82,3048;-130,861;76,4073;1;1;633;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;19,9075;13,5234;51,4045;-69,5177;-128,018;90,0114;2;1;633;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;17,2483;8,98685;30,7772;-58,741;-138,88;99,7864;5;1;633;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;15,9378;7,86908;22,2406;-54,8446;-149,957;101,439;10;1;633;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;15,1987;7,56929;17,7553;-52,9166;-157,299;100,84;20;1;633;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,7297;7,50125;15,034;-51,783;-162,081;99,4577;50;1;633;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;94,4705;85,5157;12,6216;-52,5999;133,072;85,359;0;1;633;LL AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;89,2952;81,58;13,1608;-43,265;143,897;86,1246;0,5;1;633;LL AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;82,2914;75,7916;13,5461;-35,517;153,113;87,3839;1;1;633;LL AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;67,9855;63,4332;13,9151;-24,7996;166,692;89,9424;2;1;633;LL AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;42,0353;39,9204;13,9242;-14,2515;-174,91;94,0301;5;1;633;LL AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;27,374;25,5966;13,6894;-16,0814;-166,37;95,9837;10;1;633;LL AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;19,6886;16,9342;13,4878;-25,2212;-162,83;96,9502;20;1;633;LL AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;15,9341;11,3358;13,3376;-38,0411;-162,52;97,4822;50;1;633;LL AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,2645;93,4598;84,9211;-42,3182;-172,677;14,6771;0;1;633;LL BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;13,8699;88,2597;82,3187;-43,0092;-162,514;25,9182;0,5;1;633;LL BC
